NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Tercera,Defensa y seguridad,GIRARDOTA,775619010.0
Tercera,Defensa y seguridad,GUARNE,1496742024.0
Tercera,Defensa y seguridad,LA CEJA,2246336492.0
Tercera,Defensa y seguridad,POPAYÁN,1269747903.0
Tercera,Defensa y seguridad,RICAURTE,225169465.0
Tercera,Defensa y seguridad,SINCELEJO,241483304.0
Tercera,Defensa y seguridad,SOPÓ,2248262129.0
Tercera,Defensa y seguridad,TENJO,1318025546.0
Tercera,Defensa y seguridad,YOPAL,10722970831.0
Tercera,Deporte y Recreación,ACACÍAS,960038739.0
Tercera,Deporte y Recreación,APARTADÓ,3330981591.0
Tercera,Deporte y Recreación,ARMENIA,9368977424.0
Tercera,Deporte y Recreación,CALDAS,1219428887.0
Tercera,Deporte y Recreación,CANDELARIA,6843357350.0
Tercera,Deporte y Recreación,COPACABANA,3489192076.0
Tercera,Deporte y Recreación,COTA,6877511451.0
Tercera,Deporte y Recreación,DUITAMA,1111499610.0
Tercera,Deporte y Recreación,ESPINAL,681960353.0
Tercera,Deporte y Recreación,GIRARDOTA,6190141413.0
Tercera,Deporte y Recreación,GUARNE,1861326779.0
Tercera,Deporte y Recreación,LA CEJA,7734003676.0
Tercera,Deporte y Recreación,POPAYÁN,5111455520.0
Tercera,Deporte y Recreación,RICAURTE,1026248555.0
Tercera,Deporte y Recreación,SINCELEJO,1497243264.0
Tercera,Deporte y Recreación,SOPÓ,7204068646.0
Tercera,Deporte y Recreación,TENJO,2278595338.0
Tercera,Deporte y Recreación,YOPAL,5022373689.0
Tercera,"Desarrollo comunitario, comercial e industrial",ACACÍAS,321781050.0
Tercera,"Desarrollo comunitario, comercial e industrial",APARTADÓ,154442768.0
Tercera,"Desarrollo comunitario, comercial e industrial",ARMENIA,3106241373.0
Tercera,"Desarrollo comunitario, comercial e industrial",CALDAS,1672488894.0
Tercera,"Desarrollo comunitario, comercial e industrial",CANDELARIA,1325616038.0
Tercera,"Desarrollo comunitario, comercial e industrial",COPACABANA,99440800.0
Tercera,"Desarrollo comunitario, comercial e industrial",COTA,675131326.0
Tercera,"Desarrollo comunitario, comercial e industrial",DUITAMA,434349445.0
Tercera,"Desarrollo comunitario, comercial e industrial",ESPINAL,116540000.0
Tercera,"Desarrollo comunitario, comercial e industrial",GIRARDOTA,3602134024.0
Tercera,"Desarrollo comunitario, comercial e industrial",GUARNE,586755493.0
Tercera,"Desarrollo comunitario, comercial e industrial",LA CEJA,524850706.0
Tercera,"Desarrollo comunitario, comercial e industrial",POPAYÁN,4734321692.0
Tercera,"Desarrollo comunitario, comercial e industrial",RICAURTE,299795543.0
Tercera,"Desarrollo comunitario, comercial e industrial",SINCELEJO,54141165.0
Tercera,"Desarrollo comunitario, comercial e industrial",SOPÓ,657886348.0
Tercera,"Desarrollo comunitario, comercial e industrial",TENJO,1149508946.0
Tercera,Educación,ACACÍAS,4870496941.0
Tercera,Educación,APARTADÓ,65421890005.0
Tercera,Educación,ARMENIA,144320925267.0
Tercera,Educación,CALDAS,4275967124.0
Tercera,Educación,CANDELARIA,3200906894.0
Tercera,Educación,COPACABANA,3290522324.0
Tercera,Educación,COTA,11685992281.0
