NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Segunda,Atención a grupos vulnerables,MANIZALES,4788291521.0
Segunda,Atención a grupos vulnerables,MONTERÍA,5488802135.0
Segunda,Atención a grupos vulnerables,NEIVA,5720791726.0
Segunda,Atención a grupos vulnerables,PASTO,2918175849.0
Segunda,Atención a grupos vulnerables,PEREIRA,10989895803.0
Segunda,Atención a grupos vulnerables,PIEDECUESTA,2595174633.0
Segunda,Atención a grupos vulnerables,POPAYÁN,2365101085.0
Segunda,Atención a grupos vulnerables,SAN ANDRÉS,454707600.0
Segunda,Atención a grupos vulnerables,SANTA MARTA,3428825508.0
Segunda,Atención a grupos vulnerables,SINCELEJO,3822588264.0
Segunda,Atención a grupos vulnerables,SOGAMOSO,2073249459.0
Segunda,Atención a grupos vulnerables,SOLEDAD,4231010653.0
Segunda,Atención a grupos vulnerables,TOCANCIPÁ,6992167018.0
Segunda,Atención a grupos vulnerables,TULUÁ,4091474883.0
Segunda,Atención a grupos vulnerables,YOPAL,3514170420.0
Segunda,Atención a grupos vulnerables,ZIPAQUIRÁ,3827366095.0
Segunda,Ciencia y tenología,CAJICÁ,621364404.0
Segunda,Ciencia y tenología,CÚCUTA,1675852578.0
Segunda,Ciencia y tenología,FUSAGASUGÁ,845405262.0
Segunda,Ciencia y tenología,GIRARDOT,401874762.0
Segunda,Ciencia y tenología,IBAGUÉ,676358800.0
Segunda,Ciencia y tenología,MANIZALES,1443387500.0
Segunda,Ciencia y tenología,NEIVA,480957771.0
Segunda,Ciencia y tenología,PASTO,1528206732.0
Segunda,Ciencia y tenología,PEREIRA,417905790.0
Segunda,Ciencia y tenología,POPAYÁN,247178476.0
Segunda,Ciencia y tenología,SAN ANDRÉS,8340000.0
Segunda,Ciencia y tenología,VALLEDUPAR,570800671.0
Segunda,Ciencia y tenología,YOPAL,63489600.0
Segunda,Comunicaciones,CÚCUTA,1161672433.0
Segunda,Comunicaciones,GIRÓN,356200000.0
Segunda,Comunicaciones,LA ESTRELLA,5733000.0
Segunda,Comunicaciones,PASTO,743169288.0
Segunda,Comunicaciones,PEREIRA,1271710962.0
Segunda,Comunicaciones,YOPAL,120673333.0
Segunda,Cultura,BUCARAMANGA,6153984789.0
Segunda,Cultura,CAJICÁ,2865630395.0
Segunda,Cultura,CÚCUTA,6428631984.0
Segunda,Cultura,DOSQUEBRADAS,1558565119.0
Segunda,Cultura,FACATATIVÁ,1342569223.0
Segunda,Cultura,FLORENCIA,953067806.0
Segunda,Cultura,FUSAGASUGÁ,2626152861.0
Segunda,Cultura,GIRARDOT,902412475.0
Segunda,Cultura,GIRÓN,6465789627.0
Segunda,Cultura,GUADALAJARA DE BUGA,1747440694.0
Segunda,Cultura,IBAGUÉ,5279776791.0
Segunda,Cultura,LA ESTRELLA,2097027736.0
Segunda,Cultura,MADRID,2812926209.0
Segunda,Cultura,MANIZALES,3731857047.0
Segunda,Cultura,MONTERÍA,3981366453.0
Segunda,Cultura,NEIVA,10689432880.0
Segunda,Cultura,PASTO,3692971133.0
Segunda,Cultura,PEREIRA,6229859341.0
Segunda,Cultura,PIEDECUESTA,3820718897.0
Segunda,Cultura,POPAYÁN,3068765929.0
Segunda,Cultura,SAN ANDRÉS,3257779461.0
Segunda,Cultura,SANTA MARTA,3992042604.0
Segunda,Cultura,SINCELEJO,2552765607.0
Segunda,Cultura,SOGAMOSO,1427249015.0
Segunda,Cultura,SOLEDAD,3560802993.0
Segunda,Cultura,TOCANCIPÁ,9674458877.0
Segunda,Cultura,TULUÁ,3589917035.0
Segunda,Cultura,VALLEDUPAR,2808471063.0
Segunda,Cultura,YOPAL,1149953810.0
Segunda,Cultura,ZIPAQUIRÁ,3942946865.0
Segunda,Defensa y seguridad,BUCARAMANGA,10711994441.0
Segunda,Defensa y seguridad,CAJICÁ,1328557373.0
Segunda,Defensa y seguridad,CÚCUTA,6667558156.0
Segunda,Defensa y seguridad,FACATATIVÁ,2531428687.0
Segunda,Defensa y seguridad,FLORENCIA,9000000.0
Segunda,Defensa y seguridad,GIRARDOT,693596915.0
Segunda,Defensa y seguridad,GIRÓN,2152338536.0
Segunda,Defensa y seguridad,GUADALAJARA DE BUGA,332790674.0
Segunda,Defensa y seguridad,IBAGUÉ,60000000.0
Segunda,Defensa y seguridad,LA ESTRELLA,4749318771.0
Segunda,Defensa y seguridad,MANIZALES,3306878765.0
Segunda,Defensa y seguridad,NEIVA,4937388924.0
Segunda,Defensa y seguridad,PASTO,1907333950.0
Segunda,Defensa y seguridad,PEREIRA,2071773988.0
Segunda,Defensa y seguridad,POPAYÁN,785709002.0
Segunda,Defensa y seguridad,SAN ANDRÉS,1289604634.0
Segunda,Defensa y seguridad,SANTA MARTA,6670905617.0
Segunda,Defensa y seguridad,SINCELEJO,618481282.0
Segunda,Defensa y seguridad,SOGAMOSO,2030855399.0
